iso_code,continent,location,month_year,population,monthly_vaccinations_count,cumulative_vaccinations_count
TWN,Asia,Taiwan,February 2021,23816775,790160,135170412
TWN,Asia,Taiwan,January 2020,23816775,5529489,140699901
TWN,Asia,Taiwan,January 2021,23816775,1622856,142322757
TWN,Asia,Taiwan,July 2020,23816775,6288570,148611327
TWN,Asia,Taiwan,July 2021,23816775,151666622,300277949
TWN,Asia,Taiwan,June 2020,23816775,6834158,307112107
TWN,Asia,Taiwan,June 2021,23816775,36708058,343820165
TWN,Asia,Taiwan,March 2020,23816775,9382144,353202309
TWN,Asia,Taiwan,March 2021,23816775,254756,353457065
TWN,Asia,Taiwan,May 2020,23816775,7835357,361292422
TWN,Asia,Taiwan,May 2021,23816775,6844807,368137229
TWN,Asia,Taiwan,November 2020,23816775,3079666,371216895
TWN,Asia,Taiwan,October 2020,23816775,3955715,375172610
TWN,Asia,Taiwan,September 2020,23816775,4576557,379749167
TZA,Africa,Tanzania,April 2020,59734213,47162635,47162635
TZA,Africa,Tanzania,April 2021,59734213,13676809,60839444
TZA,Africa,Tanzania,August 2020,59734213,37121717,97961161
TZA,Africa,Tanzania,August 2021,59734213,1352076,99313237
TZA,Africa,Tanzania,December 2020,59734213,25556109,124869346
TZA,Africa,Tanzania,February 2021,59734213,17902571,142771917
TZA,Africa,Tanzania,January 2021,59734213,22617307,165389224
TZA,Africa,Tanzania,July 2020,59734213,40060517,205449741
TZA,Africa,Tanzania,July 2021,59734213,5458497,210908238
TZA,Africa,Tanzania,June 2020,59734213,41566373,252474611
TZA,Africa,Tanzania,June 2021,59734213,8080547,260555158
TZA,Africa,Tanzania,March 2020,59734213,26278774,286833932
TZA,Africa,Tanzania,March 2021,59734213,17024103,303858035
TZA,Africa,Tanzania,May 2020,59734213,45843321,349701356
TZA,Africa,Tanzania,May 2021,59734213,11241301,360942657
TZA,Africa,Tanzania,November 2020,59734213,27529849,388472506
TZA,Africa,Tanzania,October 2020,59734213,31338913,419811419
TZA,Africa,Tanzania,September 2020,59734213,33126111,452937530
UGA,Africa,Uganda,April 2020,45741000,132443,132443
UGA,Africa,Uganda,April 2021,45741000,6695426,6827869
UGA,Africa,Uganda,August 2020,45741000,85667,6913536
UGA,Africa,Uganda,August 2021,45741000,13823967,20737503
UGA,Africa,Uganda,December 2020,45741000,34685,20772188
UGA,Africa,Uganda,February 2021,45741000,8492,20780680
UGA,Africa,Uganda,January 2021,45741000,21730,20802410
UGA,Africa,Uganda,July 2020,45741000,98622,20901032
UGA,Africa,Uganda,July 2021,45741000,33777048,54678080
UGA,Africa,Uganda,June 2020,45741000,107774,54785854
UGA,Africa,Uganda,June 2021,45741000,24095062,78880916
UGA,Africa,Uganda,March 2020,45741000,51604,78932520
UGA,Africa,Uganda,March 2021,45741000,690608,79623128
UGA,Africa,Uganda,May 2020,45741000,124112,79747240
UGA,Africa,Uganda,May 2021,45741000,14628041,94375281
UGA,Africa,Uganda,November 2020,45741000,45901,94421182
UGA,Africa,Uganda,October 2020,45741000,60175,94481357
UGA,Africa,Uganda,September 2020,45741000,70569,94551926
UKR,Europe,Ukraine,April 2020,43733759,30194313,30194313
UKR,Europe,Ukraine,April 2021,43733759,13264693,43459006
UKR,Europe,Ukraine,August 2020,43733759,19049779,62508785
UKR,Europe,Ukraine,August 2021,43733759,76749588,139258373
UKR,Europe,Ukraine,December 2020,43733759,6948364,146206737
UKR,Europe,Ukraine,February 2021,43733759,898497,147105234
UKR,Europe,Ukraine,January 2021,43733759,3873414,150978648
UKR,Europe,Ukraine,July 2020,43733759,22124729,173103377
UKR,Europe,Ukraine,July 2021,43733759,124903876,298007253
UKR,Europe,Ukraine,June 2020,43733759,24338790,322346043
UKR,Europe,Ukraine,June 2021,43733759,56516413,378862456
UKR,Europe,Ukraine,March 2020,43733759,31925214,410787670
UKR,Europe,Ukraine,March 2021,43733759,2927130,413714800
UKR,Europe,Ukraine,May 2020,43733759,28175436,441890236
UKR,Europe,Ukraine,May 2021,43733759,29789693,471679929
UKR,Europe,Ukraine,November 2020,43733759,9651985,481331914
UKR,Europe,Ukraine,October 2020,43733759,12999072,494330986
UKR,Europe,Ukraine,September 2020,43733759,15507508,509838494
URY,South America,Uruguay,April 2020,3473727,9575329191,9575329191
URY,South America,Uruguay,April 2021,3473727,38398663,9613727854
URY,South America,Uruguay,August 2020,3473727,6076945653,15690673507
URY,South America,Uruguay,August 2021,3473727,58548391,15749221898
URY,South America,Uruguay,December 2020,3473727,2274966357,18024188255
URY,South America,Uruguay,February 2021,3473727,352864656,18377052911
URY,South America,Uruguay,January 2021,3473727,1308889651,19685942562
URY,South America,Uruguay,July 2020,3473727,7043022360,26728964922
URY,South America,Uruguay,July 2021,3473727,137606742,26866571664
URY,South America,Uruguay,June 2020,3473727,7735661791,34602233455
URY,South America,Uruguay,June 2021,3473727,102047409,34704280864
URY,South America,Uruguay,March 2020,3473727,6532334267,41236615131
URY,South America,Uruguay,March 2021,3473727,8471812,41245086943
URY,South America,Uruguay,May 2020,3473727,8944012006,50189098949
URY,South America,Uruguay,May 2021,3473727,72443988,50261542937
URY,South America,Uruguay,November 2020,3473727,3121414045,53382956982
URY,South America,Uruguay,October 2020,3473727,4175956004,57558912986
URY,South America,Uruguay,September 2020,3473727,4961081447,62519994433
USA,North America,United States,April 2020,331002647,1944487597,1944487597
USA,North America,United States,April 2021,331002647,5973943153,7918430750
USA,North America,United States,August 2020,331002647,1027301750,8945732500
USA,North America,United States,August 2021,331002647,4201192214,13146924714
USA,North America,United States,December 2020,331002647,80277102,13227201816
USA,North America,United States,February 2020,331002647,2333370536,15560572352
USA,North America,United States,February 2021,331002647,1469576547,17030148899
USA,North America,United States,January 2020,331002647,855035918,17885184817
USA,North America,United States,January 2021,331002647,446341199,18331526016
USA,North America,United States,July 2020,331002647,1275808405,19607334421
USA,North America,United States,July 2021,331002647,10438660641,30045995062
USA,North America,United States,June 2020,331002647,1471264729,31517259791
USA,North America,United States,June 2021,331002647,9355875771,40873135562
USA,North America,United States,March 2020,331002647,2253802333,43126937895
USA,North America,United States,March 2021,331002647,3470863067,46597800962
USA,North America,United States,May 2020,331002647,1764805368,48362606330
USA,North America,United States,May 2021,331002647,8414102579,56776708909
USA,North America,United States,November 2020,331002647,284328682,57061037591
USA,North America,United States,October 2020,331002647,538304787,57599342378
USA,North America,United States,September 2020,331002647,757551550,58356893928
UZB,Asia,Uzbekistan,April 2020,33469199,136634262,136634262
UZB,Asia,Uzbekistan,April 2021,33469199,9472844,146107106
UZB,Asia,Uzbekistan,August 2020,33469199,91701984,237809090
UZB,Asia,Uzbekistan,August 2021,33469199,97294302,335103392
UZB,Asia,Uzbekistan,December 2020,33469199,42417218,377520610
UZB,Asia,Uzbekistan,February 2021,33469199,16237129,393757739
UZB,Asia,Uzbekistan,January 2021,33469199,29894038,423651777
UZB,Asia,Uzbekistan,July 2020,33469199,104225162,527876939
UZB,Asia,Uzbekistan,July 2021,33469199,174228142,702105081
UZB,Asia,Uzbekistan,June 2020,33469199,112786794,814891875
UZB,Asia,Uzbekistan,June 2021,33469199,87318654,902210529
UZB,Asia,Uzbekistan,March 2020,33469199,82632128,984842657
UZB,Asia,Uzbekistan,March 2021,33469199,6059601,990902258
UZB,Asia,Uzbekistan,May 2020,33469199,128867546,1119769804
UZB,Asia,Uzbekistan,May 2021,33469199,42653156,1162422960
UZB,Asia,Uzbekistan,November 2020,33469199,52972653,1215395613
UZB,Asia,Uzbekistan,October 2020,33469199,67059602,1282455215
UZB,Asia,Uzbekistan,September 2020,33469199,76820121,1359275336
VAT,Europe,Vatican,April 2020,809,672921,672921
VAT,Europe,Vatican,April 2021,809,375024,1047945
VAT,Europe,Vatican,August 2020,809,592039,1639984
VAT,Europe,Vatican,August 2021,809,113119,1753103
VAT,Europe,Vatican,December 2020,809,489149,2242252
VAT,Europe,Vatican,February 2021,809,395727,2637979
VAT,Europe,Vatican,January 2021,809,463006,3100985
VAT,Europe,Vatican,July 2020,809,618184,3719169
VAT,Europe,Vatican,July 2021,809,310357,4029526
VAT,Europe,Vatican,June 2020,809,623136,4652662
VAT,Europe,Vatican,June 2021,809,325238,4977900
VAT,Europe,Vatican,March 2020,809,603003,5580903
VAT,Europe,Vatican,March 2021,809,413248,5994151
VAT,Europe,Vatican,May 2020,809,669630,6663781
VAT,Europe,Vatican,May 2021,809,361802,7025583
VAT,Europe,Vatican,November 2020,809,498264,7523847
VAT,Europe,Vatican,October 2020,809,540595,8064442
VAT,Europe,Vatican,September 2020,809,548049,8612491
VCT,North America,Saint Vincent and the Grenadines,April 2020,110947,1642395,1642395
VCT,North America,Saint Vincent and the Grenadines,April 2021,110947,382252,2024647
VCT,North America,Saint Vincent and the Grenadines,August 2020,110947,1178798,3203445
VCT,North America,Saint Vincent and the Grenadines,August 2021,110947,308784,3512229
VCT,North America,Saint Vincent and the Grenadines,December 2020,110947,662571,4174800
VCT,North America,Saint Vincent and the Grenadines,February 2021,110947,367220,4542020
VCT,North America,Saint Vincent and the Grenadines,January 2021,110947,531394,5073414
VCT,North America,Saint Vincent and the Grenadines,July 2020,110947,1309968,6383382
VCT,North America,Saint Vincent and the Grenadines,July 2021,110947,790588,7173970
VCT,North America,Saint Vincent and the Grenadines,June 2020,110947,1392600,8566570
VCT,North America,Saint Vincent and the Grenadines,June 2021,110947,694732,9261302
VCT,North America,Saint Vincent and the Grenadines,March 2020,110947,1044405,10305707
VCT,North America,Saint Vincent and the Grenadines,March 2021,110947,313720,10619427
VCT,North America,Saint Vincent and the Grenadines,May 2020,110947,1568081,12187508
VCT,North America,Saint Vincent and the Grenadines,May 2021,110947,546400,12733908
VCT,North America,Saint Vincent and the Grenadines,November 2020,110947,766088,13499996
VCT,North America,Saint Vincent and the Grenadines,October 2020,110947,920677,14420673
VCT,North America,Saint Vincent and the Grenadines,September 2020,110947,1015875,15436548
VEN,South America,Venezuela,April 2020,28435943,250968,250968
VEN,South America,Venezuela,April 2021,28435943,6805059,7056027
VEN,South America,Venezuela,August 2020,28435943,156023,7212050
VEN,South America,Venezuela,August 2021,28435943,45224490,52436540
VEN,South America,Venezuela,December 2020,28435943,53132,52489672
VEN,South America,Venezuela,February 2021,28435943,30390,52520062
VEN,South America,Venezuela,January 2021,28435943,26988,52547050
VEN,South America,Venezuela,July 2020,28435943,182166,52729216
VEN,South America,Venezuela,July 2021,28435943,109301039,162030255
VEN,South America,Venezuela,June 2020,28435943,201183,162231438
VEN,South America,Venezuela,June 2021,28435943,33231301,195462739
VEN,South America,Venezuela,March 2020,28435943,162334,195625073
VEN,South America,Venezuela,March 2021,28435943,583792,196208865
VEN,South America,Venezuela,May 2020,28435943,233611,196442476
VEN,South America,Venezuela,May 2021,28435943,10928757,207371233
VEN,South America,Venezuela,November 2020,28435943,76310,207447543
VEN,South America,Venezuela,October 2020,28435943,104576,207552119
VEN,South America,Venezuela,September 2020,28435943,126096,207678215
VGB,North America,British Virgin Islands,August 2021,30237,170746,170746
VGB,North America,British Virgin Islands,July 2021,30237,764807,935553
VGB,North America,British Virgin Islands,June 2021,30237,597160,1532713
VGB,North America,British Virgin Islands,May 2021,30237,175624,1708337
VNM,Asia,Vietnam,April 2020,97338583,88571429,88571429
VNM,Asia,Vietnam,April 2021,97338583,4099397,92670826
VNM,Asia,Vietnam,August 2020,97338583,57079364,149750190
VNM,Asia,Vietnam,August 2021,97338583,102589685,252339875
VNM,Asia,Vietnam,December 2020,97338583,22775510,275115385
VNM,Asia,Vietnam,February 2020,97338583,101532880,376648265
VNM,Asia,Vietnam,February 2021,97338583,5206349,381854614
VNM,Asia,Vietnam,January 2020,97338583,33061225,414915839
VNM,Asia,Vietnam,January 2021,97338583,14058957,428974796
VNM,Asia,Vietnam,July 2020,97338583,65795919,494770715
VNM,Asia,Vietnam,July 2021,97338583,136344790,631115505
VNM,Asia,Vietnam,June 2020,97338583,71972789,703088294
VNM,Asia,Vietnam,June 2021,97338583,62209818,765298112
VNM,Asia,Vietnam,March 2020,97338583,100099773,865397885
VNM,Asia,Vietnam,March 2021,97338583,840060,866237945
VNM,Asia,Vietnam,May 2020,97338583,82947845,949185790
VNM,Asia,Vietnam,May 2021,97338583,28587235,977773025
VNM,Asia,Vietnam,November 2020,97338583,30340136,1008113161
VNM,Asia,Vietnam,October 2020,97338583,39927438,1048040599
VNM,Asia,Vietnam,September 2020,97338583,46938776,1094979375
VUT,Oceania,Vanuatu,April 2021,307150,54615568,54615568
VUT,Oceania,Vanuatu,August 2021,307150,284513,54900081
VUT,Oceania,Vanuatu,December 2020,307150,202684433,257584514
VUT,Oceania,Vanuatu,February 2021,307150,116748113,374332627
VUT,Oceania,Vanuatu,January 2021,307150,165060379,539393006
VUT,Oceania,Vanuatu,July 2021,307150,516496,539909502
VUT,Oceania,Vanuatu,June 2021,307150,141844,540051346
VUT,Oceania,Vanuatu,March 2021,307150,93453300,633504646
VUT,Oceania,Vanuatu,May 2021,307150,19418868,652923514
VUT,Oceania,Vanuatu,November 2020,307150,158678775,811602289
WLF,Oceania,Wallis and Futuna,April 2021,11246,128912,128912
WLF,Oceania,Wallis and Futuna,August 2021,11246,84600,213512
WLF,Oceania,Wallis and Futuna,July 2021,11246,282836,496348
WLF,Oceania,Wallis and Futuna,June 2021,11246,260652,757000
WLF,Oceania,Wallis and Futuna,March 2021,11246,21182,778182
WLF,Oceania,Wallis and Futuna,May 2021,11246,220591,998773
WSM,Oceania,Samoa,April 2021,198410,282353,282353
WSM,Oceania,Samoa,August 2021,198410,1162831,1445184
WSM,Oceania,Samoa,December 2020,198410,695747,2140931
WSM,Oceania,Samoa,February 2021,198410,445216,2586147
WSM,Oceania,Samoa,January 2021,198410,591817,3177964
WSM,Oceania,Samoa,July 2021,198410,2171158,5349122
WSM,Oceania,Samoa,June 2021,198410,1278493,6627615
WSM,Oceania,Samoa,March 2021,198410,394015,7021630
WSM,Oceania,Samoa,May 2021,198410,577028,7598658
WSM,Oceania,Samoa,November 2020,198410,322695,7921353
YEM,Asia,Yemen,April 2020,29825968,203549,203549
YEM,Asia,Yemen,April 2021,29825968,540379,743928
YEM,Asia,Yemen,August 2020,29825968,384899,1128827
YEM,Asia,Yemen,August 2021,29825968,3641838,4770665
YEM,Asia,Yemen,December 2020,29825968,472184,5242849
YEM,Asia,Yemen,February 2021,29825968,465582,5708431
YEM,Asia,Yemen,January 2021,29825968,494361,6202792
YEM,Asia,Yemen,July 2020,29825968,362723,6565515
YEM,Asia,Yemen,July 2021,29825968,9254807,15820322
YEM,Asia,Yemen,June 2020,29825968,329902,16150224
YEM,Asia,Yemen,June 2021,29825968,6805656,22955880
YEM,Asia,Yemen,March 2021,29825968,536573,23492453
YEM,Asia,Yemen,May 2020,29825968,319081,23811534
YEM,Asia,Yemen,May 2021,29825968,1674033,25485567
YEM,Asia,Yemen,November 2020,29825968,435833,25921400
YEM,Asia,Yemen,October 2020,29825968,428542,26349942
YEM,Asia,Yemen,September 2020,29825968,393600,26743542
ZAF,Africa,South Africa,April 2020,59308690,6666829,6666829
ZAF,Africa,South Africa,April 2021,59308690,8694270,15361099
ZAF,Africa,South Africa,August 2020,59308690,4135681,19496780
ZAF,Africa,South Africa,August 2021,59308690,100453967,119950747
ZAF,Africa,South Africa,December 2020,59308690,1393545,121344292
ZAF,Africa,South Africa,February 2020,59308690,6070111,127414403
ZAF,Africa,South Africa,February 2021,59308690,474029,127888432
ZAF,Africa,South Africa,January 2021,59308690,696772,128585204
ZAF,Africa,South Africa,July 2020,59308690,4832452,133417656
ZAF,Africa,South Africa,July 2021,59308690,158621705,292039361
ZAF,Africa,South Africa,June 2020,59308690,5339989,297379350
ZAF,Africa,South Africa,June 2021,59308690,59937847,357317197
ZAF,Africa,South Africa,March 2020,59308690,7574588,364891785
ZAF,Africa,South Africa,March 2021,59308690,5016468,369908253
ZAF,Africa,South Africa,May 2020,59308690,6203520,376111773
ZAF,Africa,South Africa,May 2021,59308690,17577234,393689007
ZAF,Africa,South Africa,November 2020,59308690,2012011,395701018
ZAF,Africa,South Africa,October 2020,59308690,2764613,398465631
ZAF,Africa,South Africa,September 2020,59308690,3338851,401804482
ZMB,Africa,Zambia,April 2020,18383956,8304945,8304945
ZMB,Africa,Zambia,April 2021,18383956,256232,8561177
ZMB,Africa,Zambia,August 2020,18383956,5689704,14250881
ZMB,Africa,Zambia,August 2021,18383956,5732999,19983880
ZMB,Africa,Zambia,December 2020,18383956,2809442,22793322
ZMB,Africa,Zambia,February 2021,18383956,1247454,24040776
ZMB,Africa,Zambia,January 2021,18383956,2077567,26118343
ZMB,Africa,Zambia,July 2020,18383956,6421575,32539918
ZMB,Africa,Zambia,July 2021,18383956,8222692,40762610
ZMB,Africa,Zambia,June 2020,18383956,6911266,47673876
ZMB,Africa,Zambia,June 2021,18383956,4464714,52138590
ZMB,Africa,Zambia,March 2020,18383956,4110205,56248795
ZMB,Africa,Zambia,March 2021,18383956,684653,56933448
ZMB,Africa,Zambia,May 2020,18383956,7861711,64795159
ZMB,Africa,Zambia,May 2021,18383956,3248424,68043583
ZMB,Africa,Zambia,November 2020,18383956,3415652,71459235
ZMB,Africa,Zambia,October 2020,18383956,4249573,75708808
ZMB,Africa,Zambia,September 2020,18383956,4809328,80518136
ZWE,Africa,Zimbabwe,April 2020,14862927,14170575,14170575
ZWE,Africa,Zimbabwe,April 2021,14862927,8438673,22609248
ZWE,Africa,Zimbabwe,August 2020,14862927,8828955,31438203
ZWE,Africa,Zimbabwe,August 2021,14862927,33513961,64952164
ZWE,Africa,Zimbabwe,December 2020,14862927,3038713,67990877
ZWE,Africa,Zimbabwe,February 2021,14862927,309608,68300485
ZWE,Africa,Zimbabwe,January 2021,14862927,1567422,69867907
ZWE,Africa,Zimbabwe,July 2020,14862927,10300246,80168153
ZWE,Africa,Zimbabwe,July 2021,14862927,55341725,135509878
ZWE,Africa,Zimbabwe,June 2020,14862927,11368845,146878723
ZWE,Africa,Zimbabwe,June 2021,14862927,34166475,181045198
ZWE,Africa,Zimbabwe,March 2020,14862927,6054042,187099240
ZWE,Africa,Zimbabwe,March 2021,14862927,1430686,188529926
ZWE,Africa,Zimbabwe,May 2020,14862927,13195367,201725293
