iso_code,continent,location,month_year,population,new_cases,new_deaths,new_tests,new_vaccinations,partially_vaccinated,fully_vaccinated
SOM,Africa,Somalia,August 2020,15893219.0,98,5,25503,107095,2246821,273019
SOM,Africa,Somalia,August 2021,15893219.0,792,59,407,50894,2211465,979794
SOM,Africa,Somalia,December 2020,15893219.0,263,17,17112,65817,2945699,168280
SOM,Africa,Somalia,February 2021,15893219.0,2473,109,11698,40960,2973667,105082
SOM,Africa,Somalia,January 2021,15893219.0,70,0,14979,55332,3123283,141667
SOM,Africa,Somalia,July 2020,15893219.0,288,3,27635,117582,2069238,299633
SOM,Africa,Somalia,July 2021,15893219.0,457,36,2531,131440,5129603,2608286
SOM,Africa,Somalia,June 2020,15893219.0,948,12,28773,123774,1833405,315307
SOM,Africa,Somalia,June 2021,15893219.0,284,6,4479,109647,4016064,921047
SOM,Africa,Somalia,March 2020,15893219.0,5,16,18327,80682,729457,205385
SOM,Africa,Somalia,March 2021,15893219.0,4141,290,10922,35370,3461265,91015
SOM,Africa,Somalia,May 2020,15893219.0,1375,50,31830,138220,1719798,352002
SOM,Africa,Somalia,May 2021,15893219.0,747,56,6727,16339,3880025,48352
SOM,Africa,Somalia,November 2020,15893219.0,510,9,18590,73682,2681594,188193
SOM,Africa,Somalia,October 2020,15893219.0,353,5,21307,86457,2596259,220649
SOM,Africa,Somalia,September 2020,15893219.0,278,1,22650,93652,2343428,238872
SRB,Europe,Serbia,April 2020,6804596.0,8109,163,82084,435245,25923950,8480802
SRB,Europe,Serbia,April 2021,6804596.0,88961,1054,414938,1078999,52951447,36758217
SRB,Europe,Serbia,August 2020,6804596.0,5854,140,262053,797868,14620017,5793377
SRB,Europe,Serbia,August 2021,6804596.0,7232,38,118432,88074,34216135,32654122
SRB,Europe,Serbia,December 2020,6804596.0,162485,1607,518721,1144551,2501617,2835382
SRB,Europe,Serbia,February 2020,6804596.0,1969,33,1661,40433,4071739,1280941
SRB,Europe,Serbia,February 2021,6804596.0,63996,423,323034,699315,20114749,6668714
SRB,Europe,Serbia,January 2021,6804596.0,57340,809,321170,1187327,3674092,2083760
SRB,Europe,Serbia,July 2020,6804596.0,10988,296,267744,709768,17699281,6544997
SRB,Europe,Serbia,July 2021,6804596.0,5356,67,256931,511451,86055721,81802729
SRB,Europe,Serbia,June 2020,6804596.0,3152,34,155795,602995,20060207,7049512
SRB,Europe,Serbia,June 2021,6804596.0,4090,182,261701,1240811,79814650,70457700
SRB,Europe,Serbia,March 2020,6804596.0,1887,98,3539,363082,29817681,9502994
SRB,Europe,Serbia,March 2021,6804596.0,141337,865,483936,1002495,37890690,23865861
SRB,Europe,Serbia,May 2020,6804596.0,2403,64,159800,536424,23758481,8023995
SRB,Europe,Serbia,May 2021,6804596.0,22915,503,313395,1016093,70622056,55018433
SRB,Europe,Serbia,November 2020,6804596.0,128484,784,438951,1023755,5352790,3459562
SRB,Europe,Serbia,October 2020,6804596.0,13403,71,204392,971209,8560817,4314380
SRB,Europe,Serbia,September 2020,6804596.0,2145,36,203202,856005,11216533,4890852
SSD,Africa,South Sudan,April 2020,11193729.0,35,140,687847,21998507,550443890,225044185
SSD,Africa,South Sudan,April 2021,11193729.0,418,6,18041,4980233,640060,36607397
SSD,Africa,South Sudan,August 2020,11193729.0,205,1,112493,19230446,431946804,191807975
SSD,Africa,South Sudan,August 2021,11193729.0,94,1,4302,47150,645430,55716
SSD,Africa,South Sudan,December 2020,11193729.0,449,2,30188,12144783,204802364,114341581
SSD,Africa,South Sudan,February 2021,11193729.0,3997,29,22197,7795736,83242251,68578206
SSD,Africa,South Sudan,January 2021,11193729.0,371,1,12081,10344328,147085334,94657500
SSD,Africa,South Sudan,July 2020,11193729.0,315,8,294540,21030900,489663834,211492060
SSD,Africa,South Sudan,July 2021,11193729.0,215,2,11522,178389,1556052,131617
SSD,Africa,South Sudan,June 2020,11193729.0,1013,28,458371,22066760,528822526,223411605
SSD,Africa,South Sudan,June 2021,11193729.0,146,2,11706,1551685,672507,1920374
SSD,Africa,South Sudan,March 2021,11193729.0,2239,16,23955,6917655,37236794,57194242
SSD,Africa,South Sudan,May 2020,11193729.0,959,70,652759,24573732,603236054,250225256
SSD,Africa,South Sudan,May 2021,11193729.0,105,0,14664,3374825,198733,18461047
SSD,Africa,South Sudan,November 2020,11193729.0,204,3,17450,13467291,253150136,129395014
SSD,Africa,South Sudan,October 2020,11193729.0,201,9,14470,15687614,318374584,153074779
SSD,Africa,South Sudan,September 2020,11193729.0,177,2,11685,16895837,363058736,166878753
STP,Africa,Sao Tome and Principe,April 2020,219161.0,14,12,3850,68198,570109,575652
STP,Africa,Sao Tome and Principe,April 2021,219161.0,79,1,4756,1560275,319545,127034
STP,Africa,Sao Tome and Principe,August 2020,219161.0,25,0,4820,590292,450643,520968
STP,Africa,Sao Tome and Principe,August 2021,219161.0,26,0,1920,808454,1836078,273537
STP,Africa,Sao Tome and Principe,December 2020,219161.0,23,0,4867,1104451,190082,324913
STP,Africa,Sao Tome and Principe,February 2021,219161.0,529,12,4424,1227865,54978,205656
STP,Africa,Sao Tome and Principe,January 2021,219161.0,243,0,4874,1235094,123873,275096
STP,Africa,Sao Tome and Principe,July 2020,219161.0,157,2,4805,459649,516853,570785
STP,Africa,Sao Tome and Principe,July 2021,219161.0,88,0,4957,1997902,861193,361247
STP,Africa,Sao Tome and Principe,June 2020,219161.0,231,1,4650,320427,563219,599806
STP,Africa,Sao Tome and Principe,June 2021,219161.0,21,-1,4770,1809059,461848,320090
STP,Africa,Sao Tome and Principe,March 2021,219161.0,437,5,4898,1483743,93493,180282
STP,Africa,Sao Tome and Principe,May 2020,219161.0,469,12,4777,202570,647135,668813
STP,Africa,Sao Tome and Principe,May 2021,219161.0,43,3,4929,1740822,375485,96170
STP,Africa,Sao Tome and Principe,November 2020,219161.0,46,1,4706,944429,246990,361864
STP,Africa,Sao Tome and Principe,October 2020,219161.0,34,1,4836,847371,320364,422941
STP,Africa,Sao Tome and Principe,September 2020,219161.0,15,0,4680,695646,373069,456730
SUR,South America,Suriname,April 2020,586634.0,1,6,466534,174497,17222975,4756602
SUR,South America,Suriname,April 2021,586634.0,1241,27,371186,25107,1010895,231798
SUR,South America,Suriname,August 2020,586634.0,2384,45,449018,145159,10820622,3345937
SUR,South America,Suriname,August 2021,586634.0,967,23,136667,22017,2271499,821897
SUR,South America,Suriname,December 2020,586634.0,898,5,416086,110148,3872644,1783123
SUR,South America,Suriname,February 2021,586634.0,491,18,361069,83807,432098,910562
SUR,South America,Suriname,January 2021,586634.0,2228,32,407718,101252,2107175,1386017
SUR,South America,Suriname,July 2020,586634.0,1135,13,457385,154056,12586091,3743046
SUR,South America,Suriname,July 2021,586634.0,3619,127,358860,65088,5450569,1431748
SUR,South America,Suriname,June 2020,586634.0,492,12,450599,157557,13861051,4000401
SUR,South America,Suriname,June 2021,586634.0,6778,220,355251,115944,3564450,819440
SUR,South America,Suriname,March 2020,586634.0,9,275,283681,108697,11127421,3032474
SUR,South America,Suriname,March 2021,586634.0,193,5,391792,72301,339134,630230
SUR,South America,Suriname,May 2020,586634.0,13,0,473851,171561,16060081,4524452
SUR,South America,Suriname,May 2021,586634.0,4591,98,375326,95866,1673571,149357
SUR,South America,Suriname,November 2020,586634.0,109,6,410631,115065,5428682,2103705
SUR,South America,Suriname,October 2020,586634.0,326,7,432551,127654,7346634,2564530
SUR,South America,Suriname,September 2020,586634.0,843,33,426566,132006,8790607,2859904
SVK,Europe,Slovakia,April 2020,5459643.0,1033,23,81975,807740,625258,566973
SVK,Europe,Slovakia,April 2021,5459643.0,21026,1965,8860502,602856,27395153,10518120
SVK,Europe,Slovakia,August 2020,5459643.0,1625,4,73249,454201,345731,336605
SVK,Europe,Slovakia,August 2021,5459643.0,655,4,150416,147561,27455666,24447542
SVK,Europe,Slovakia,December 2020,5459643.0,73614,1299,1609340,75292,46588,88354
SVK,Europe,Slovakia,February 2020,5459643.0,7,3,1174,93548,72611,65066
SVK,Europe,Slovakia,February 2021,5459643.0,58170,2547,8243817,300034,6605433,1992202
SVK,Europe,Slovakia,January 2020,5459643.0,11,3,1232,94449,73323,65657
SVK,Europe,Slovakia,January 2021,5459643.0,70370,2504,4525141,151647,1961042,88277
SVK,Europe,Slovakia,July 2020,5459643.0,625,1,52633,550482,421742,399684
SVK,Europe,Slovakia,July 2021,5459643.0,1005,30,460906,610247,67275485,56922595
SVK,Europe,Slovakia,June 2020,5459643.0,146,0,38950,624397,480511,446852
SVK,Europe,Slovakia,June 2021,5459643.0,1921,167,1643124,1022814,57228054,37023367
SVK,Europe,Slovakia,March 2020,5459643.0,363,26,9097,772979,599471,539163
SVK,Europe,Slovakia,March 2021,5459643.0,53102,2530,9749856,533002,15050310,6810266
SVK,Europe,Slovakia,May 2020,5459643.0,125,5,81803,739938,571314,523809
SVK,Europe,Slovakia,May 2021,5459643.0,7510,659,3888638,1025317,43728979,20809720
SVK,Europe,Slovakia,November 2020,5459643.0,48265,620,722552,164535,117458,145564
SVK,Europe,Slovakia,October 2020,5459643.0,47523,171,481555,264747,196159,212479
SVK,Europe,Slovakia,September 2020,5459643.0,6224,15,129326,347878,262205,265685
SVN,Europe,Slovenia,April 2020,2078932.0,627,76,31820,264727,53688025,48834079
SVN,Europe,Slovenia,April 2021,2078932.0,24690,203,114197,266385,10732721,4389106
SVN,Europe,Slovenia,August 2020,2078932.0,727,14,27818,167245,28970453,27353183
SVN,Europe,Slovenia,August 2021,2078932.0,1652,4,17904,63670,11238172,9938118
SVN,Europe,Slovenia,December 2020,2078932.0,46338,1262,153508,60189,2654468,4338807
SVN,Europe,Slovenia,February 2020,2078932.0,1186,7,284,294112,61835499,55801677
SVN,Europe,Slovenia,February 2021,2078932.0,23608,333,108687,95391,2247151,1328859
SVN,Europe,Slovenia,January 2021,2078932.0,44321,806,126465,70936,1242103,364276
SVN,Europe,Slovenia,July 2020,2078932.0,556,8,29324,194153,35678391,33201100
SVN,Europe,Slovenia,July 2021,2078932.0,1880,10,43669,234597,26971175,23504237
SVN,Europe,Slovenia,June 2020,2078932.0,127,3,22690,213510,40914325,37698091
SVN,Europe,Slovenia,June 2021,2078932.0,3613,44,66743,419286,23188508,16936987
SVN,Europe,Slovenia,March 2020,2078932.0,832,28,23568,300018,62077369,56215476
SVN,Europe,Slovenia,March 2021,2078932.0,25521,211,150950,194989,5630691,2752789
SVN,Europe,Slovenia,May 2020,2078932.0,44,17,24825,247101,48877880,44708287
SVN,Europe,Slovenia,May 2021,2078932.0,13430,125,103581,439225,17278125,9372536
SVN,Europe,Slovenia,November 2020,2078932.0,41507,1097,156203,85020,8875375,9766840
SVN,Europe,Slovenia,October 2020,2078932.0,28617,188,140388,114322,15770963,15845996
SVN,Europe,Slovenia,September 2020,2078932.0,2807,17,68158,136230,21649074,20902828
SWE,Europe,Sweden,April 2020,10099270.0,16767,2201,320508,406613,4453723,1789991
SWE,Europe,Sweden,April 2021,10099270.0,168718,583,1412158,2181071,56733365,20677688
SWE,Europe,Sweden,August 2020,10099270.0,7303,78,294112,1035556,2431743,1009045
SWE,Europe,Sweden,August 2021,10099270.0,9072,3,152266,1072560,78069419,53540104
SWE,Europe,Sweden,December 2020,10099270.0,194250,2046,1169763,1648433,295528,171864
SWE,Europe,Sweden,February 2020,10099270.0,14,29,325102,108741,5308038,2118700
SWE,Europe,Sweden,February 2021,10099270.0,90352,1235,890554,1763421,11516243,4855805
SWE,Europe,Sweden,January 2021,10099270.0,129578,2864,906250,1804160,4211994,233562
SWE,Europe,Sweden,July 2020,10099270.0,9152,410,285999,879826,2980997,1221771
SWE,Europe,Sweden,July 2021,10099270.0,10050,26,351403,2713427,182198213,117400064
SWE,Europe,Sweden,June 2020,10099270.0,29263,938,304574,703166,3407798,1384903
SWE,Europe,Sweden,June 2021,10099270.0,21517,178,621626,2477623,133382120,74453531
SWE,Europe,Sweden,March 2020,10099270.0,4820,394,339425,266952,5142576,2058952
SWE,Europe,Sweden,March 2021,10099270.0,147577,639,1323574,2100551,28209630,12562044
SWE,Europe,Sweden,May 2020,10099270.0,17060,1809,322959,573389,4061786,1640362
SWE,Europe,Sweden,May 2021,10099270.0,94869,403,1265596,2406989,104051353,34366931
SWE,Europe,Sweden,November 2020,10099270.0,118774,743,1110798,1446978,784411,368863
SWE,Europe,Sweden,October 2020,10099270.0,31492,45,698085,1341995,1350955,590455
SWE,Europe,Sweden,September 2020,10099270.0,8484,72,574893,1150426,1830337,773951
SWZ,Africa,Eswatini,April 2020,1160164.0,91,16,222133,159861,18692638,14298378
SWZ,Africa,Eswatini,April 2021,1160164.0,1121,4,61793,28049,848843,2463421
SWZ,Africa,Eswatini,August 2020,1160164.0,1929,50,173931,121854,12526123,10670584
SWZ,Africa,Eswatini,August 2021,1160164.0,8606,118,4862,130375,765620,632897
SWZ,Africa,Eswatini,December 2020,1160164.0,2939,83,118552,78693,5764233,6582931
SWZ,Africa,Eswatini,February 2021,1160164.0,1303,87,82274,51745,2177678,4114968
SWZ,Africa,Eswatini,January 2021,1160164.0,6353,360,104480,67726,4046049,5544266
SWZ,Africa,Eswatini,July 2020,1160164.0,1836,30,188003,132820,14244309,11709249
SWZ,Africa,Eswatini,July 2021,1160164.0,6895,109,22319,165181,1178745,660628
SWZ,Africa,Eswatini,June 2020,1160164.0,527,9,195337,138978,15420754,12320481
SWZ,Africa,Eswatini,June 2021,1160164.0,489,5,34997,23802,1087031,530624
SWZ,Africa,Eswatini,March 2020,1160164.0,9,1,139605,100847,11987960,9045940
SWZ,Africa,Eswatini,March 2021,1160164.0,323,15,77698,46854,781120,3567449
SWZ,Africa,Eswatini,May 2020,1160164.0,185,1,215692,154400,17625252,13753076
SWZ,Africa,Eswatini,May 2021,1160164.0,137,2,50009,14237,1094778,1523622
SWZ,Africa,Eswatini,November 2020,1160164.0,502,5,128126,86596,7214231,7359528
SWZ,Africa,Eswatini,October 2020,1160164.0,435,8,146241,100272,9145179,8626756
SWZ,Africa,Eswatini,September 2020,1160164.0,905,18,154922,107481,10486113,9337422
SXM,North America,Sint Maarten (Dutch part),August 2021,42882.0,66,9,4049,288760,220364,195881
SXM,North America,Sint Maarten (Dutch part),July 2021,42882.0,577,22,18004,1056731,719725,605937
SXM,North America,Sint Maarten (Dutch part),June 2021,42882.0,1080,0,23409,1114314,599167,461317
SXM,North America,Sint Maarten (Dutch part),May 2021,42882.0,1289,0,24004,997474,397664,280643
SYC,Africa,Seychelles,April 2020,98340.0,1,30,335817,233599,76199955,73633546
SYC,Africa,Seychelles,April 2021,98340.0,1738,6,264190,47499,1977372,1442867
SYC,Africa,Seychelles,August 2020,98340.0,22,31,322170,175406,42815764,44330720
SYC,Africa,Seychelles,August 2021,98340.0,706,4,96806,27658,837942,790575
SYC,Africa,Seychelles,December 2020,98340.0,73,31,297432,109695,7038207,12703066
SYC,Africa,Seychelles,February 2021,98340.0,1413,7,257566,52989,1191447,412864
SYC,Africa,Seychelles,January 2021,98340.0,949,7,291145,83930,664833,4666530
SYC,Africa,Seychelles,July 2020,98340.0,33,31,328455,192101,51906785,52367256
SYC,Africa,Seychelles,July 2021,98340.0,2610,26,254442,64727,2231223,2111023
SYC,Africa,Seychelles,June 2020,98340.0,70,30,323847,201803,58888235,58329842
SYC,Africa,Seychelles,June 2021,98340.0,3958,26,252220,53406,2120624,2004202
SYC,Africa,Seychelles,March 2020,98340.0,10,18,204315,147665,49806674,47792806
SYC,Africa,Seychelles,March 2021,98340.0,1517,11,279181,42250,1892146,906676
SYC,Africa,Seychelles,May 2020,98340.0,0,31,340824,224957,69795561,68181084
SYC,Africa,Seychelles,May 2021,98340.0,5748,14,266811,45648,2160106,1927310
SYC,Africa,Seychelles,November 2020,98340.0,30,30,293821,122055,15467029,19945142
SYC,Africa,Seychelles,October 2020,98340.0,9,31,309801,142552,24926988,28516894
SYC,Africa,Seychelles,September 2020,98340.0,8,30,305792,153851,32778752,35248846
SYR,Asia,Syria,April 2020,17500657.0,33,1,462820,683992,131736989,120653161
SYR,Asia,Syria,April 2021,17500657.0,3824,327,114245,430166,188200,18745457
SYR,Asia,Syria,August 2020,17500657.0,2008,69,357360,618763,83935084,89332969
SYR,Asia,Syria,August 2021,17500657.0,242,16,2532,140634,1373246,120907
SYR,Asia,Syria,December 2020,17500657.0,3547,294,236967,531095,31954982,54135258
SYR,Asia,Syria,February 2021,17500657.0,1540,106,160108,440431,5580095,33130914
SYR,Asia,Syria,January 2021,17500657.0,2614,210,206375,508818,18746922,45191576
SYR,Asia,Syria,July 2020,17500657.0,478,34,387952,641040,97143144,98276650
SYR,Asia,Syria,July 2021,17500657.0,448,38,27758,378752,3673669,288742
SYR,Asia,Syria,June 2020,17500657.0,157,4,404565,641571,106585325,103622011
SYR,Asia,Syria,June 2021,17500657.0,1020,106,55990,387746,2648038,2141492
SYR,Asia,Syria,March 2020,17500657.0,10,19,160640,232633,46661145,42079049
SYR,Asia,Syria,March 2021,17500657.0,3321,238,148152,466421,30593,28169732
SYR,Asia,Syria,May 2020,17500657.0,79,2,448149,684874,123133195,115875505
SYR,Asia,Syria,May 2021,17500657.0,1762,178,87955,422586,655344,10570877
SYR,Asia,Syria,November 2020,17500657.0,2159,129,258450,535173,43500006,60904535
SYR,Asia,Syria,October 2020,17500657.0,1528,88,297163,574929,57945034,71734113
SYR,Asia,Syria,September 2020,17500657.0,1435,88,316705,577594,68651670,77935685
TCA,North America,Turks and Caicos Islands,April 2021,38718.0,404225,3062,3537631,45205867,479099,300000
TCA,North America,Turks and Caicos Islands,February 2021,38718.0,528681,3477,4535861,47189561,203869,276279
TCA,North America,Turks and Caicos Islands,January 2021,38718.0,464959,2935,3967903,38713572,51242,215358
TCA,North America,Turks and Caicos Islands,July 2021,38718.0,128537,1608,1233868,28671340,556657,503939
TCA,North America,Turks and Caicos Islands,June 2021,38718.0,239302,2388,2193373,39762251,673251,496208
TCA,North America,Turks and Caicos Islands,March 2021,38718.0,502908,3513,4350085,49525264,367810,308730
TCA,North America,Turks and Caicos Islands,May 2021,38718.0,332489,2816,2961018,43900193,624500,361395
TCD,Africa,Chad,April 2020,16425859.0,66,42,74892,362625,2374455,283266
TCD,Africa,Chad,April 2021,16425859.0,284,6,91750,261415,452033,141734
TCD,Africa,Chad,August 2020,16425859.0,77,2,83235,339613,1786900,243624
TCD,Africa,Chad,August 2021,16425859.0,8,0,38788,92034,325423,117709
TCD,Africa,Chad,December 2020,16425859.0,425,3,89056,304656,1122920,194741
TCD,Africa,Chad,February 2021,16425859.0,597,22,83046,259516,716845,153999
TCD,Africa,Chad,January 2021,16425859.0,1263,14,90537,295774,954202,182319
TCD,Africa,Chad,July 2020,16425859.0,70,1,81754,348494,1955617,256045
TCD,Africa,Chad,July 2021,16425859.0,22,0,99174,243912,566379,185270
TCD,Africa,Chad,June 2020,16425859.0,88,9,77710,345711,2053174,259611
TCD,Africa,Chad,June 2021,16425859.0,20,1,94567,244500,223389,118082
TCD,Africa,Chad,March 2020,16425859.0,7,3,32023,159720,1078000,126360
TCD,Africa,Chad,March 2021,16425859.0,560,24,93352,278868,633097,158681
TCD,Africa,Chad,May 2020,16425859.0,705,60,78844,365973,2287607,280486
TCD,Africa,Chad,May 2021,16425859.0,114,3,96262,261390,301106,134237
TCD,Africa,Chad,November 2020,16425859.0,205,3,84776,303285,1247336,200286
TCD,Africa,Chad,October 2020,16425859.0,283,13,86146,322134,1454909,219181
TCD,Africa,Chad,September 2020,16425859.0,187,8,81958,320199,1568618,223938
TGO,Africa,Togo,April 2020,8278737.0,82,8,6326,11166107,8635859,3252550
TGO,Africa,Togo,April 2021,8278737.0,2718,14,35311,7235950,3910752,1458290
TGO,Africa,Togo,August 2020,8278737.0,459,9,22664,10175317,5585841,2738713
TGO,Africa,Togo,August 2021,8278737.0,1636,11,21167,2407686,2405171,1797048
TGO,Africa,Togo,December 2020,8278737.0,659,4,29033,8817888,2261584,2118997
TGO,Africa,Togo,February 2021,8278737.0,1827,7,29352,7356536,553749,1636354
TGO,Africa,Togo,January 2021,8278737.0,1441,9,29179,8472967,1416896,1961526
TGO,Africa,Togo,July 2020,8278737.0,291,5,11752,10520239,6430529,2896182
TGO,Africa,Togo,July 2021,8278737.0,1881,23,41562,6459073,9373437,4344976
TGO,Africa,Togo,June 2020,8278737.0,208,1,10685,10509286,7027348,2952688
TGO,Africa,Togo,June 2021,8278737.0,451,4,28586,6579129,8303872,2422980
TGO,Africa,Togo,March 2020,8278737.0,35,12,586,10713143,8773857,3168770
TGO,Africa,Togo,March 2021,8278737.0,3348,25,37107,7816504,738924,1661826
TGO,Africa,Togo,May 2020,8278737.0,326,4,13469,11198954,8092657,3206042
TGO,Africa,Togo,May 2021,8278737.0,499,2,24473,7137789,7223518,1351968
TGO,Africa,Togo,November 2020,8278737.0,643,7,29148,8861850,2992885,2200572
TGO,Africa,Togo,October 2020,8278737.0,547,9,29405,9496603,3923712,2428854
TGO,Africa,Togo,September 2020,8278737.0,384,20,26388,9518671,4601396,2500436
THA,Asia,Thailand,April 2020,69799978.0,1303,44,156992,1317911,2369933,2456523
THA,Asia,Thailand,April 2021,69799978.0,36290,109,1472004,1312294,18003964,3550854
THA,Asia,Thailand,August 2020,69799978.0,102,0,127742,923590,1504067,1695504
THA,Asia,Thailand,August 2021,69799978.0,242484,2085,854060,5173351,187265777,52651481
THA,Asia,Thailand,December 2020,69799978.0,3155,3,332646,487128,563062,856044
THA,Asia,Thailand,February 2020,69799978.0,23,28,8242,1476460,2727474,2764070
THA,Asia,Thailand,February 2021,69799978.0,6413,6,432329,244490,87492,397196
THA,Asia,Thailand,January 2020,69799978.0,15,0,849,1517641,2831976,2845883
THA,Asia,Thailand,January 2021,69799978.0,12455,14,726255,376223,323953,642738
THA,Asia,Thailand,July 2020,69799978.0,139,0,142423,1034495,1743176,1908810
THA,Asia,Thailand,July 2021,69799978.0,337986,2834,2179808,7758276,325160202,105338314
THA,Asia,Thailand,June 2020,69799978.0,90,1,204669,1106721,1914606,2050331
THA,Asia,Thailand,June 2021,69799978.0,99509,992,1853392,6325182,145336925,57463785
THA,Asia,Thailand,March 2020,69799978.0,1609,10,54375,1470957,2684181,2748269
THA,Asia,Thailand,March 2021,69799978.0,2832,11,490937,500161,2101675,351565
THA,Asia,Thailand,May 2020,69799978.0,127,3,225271,1252726,2213678,2328542
THA,Asia,Thailand,May 2021,69799978.0,94639,828,1957460,2289789,51402032,23448895
THA,Asia,Thailand,November 2020,69799978.0,224,1,110216,577010,772560,1031526
THA,Asia,Thailand,October 2020,69799978.0,215,0,137935,705359,1033564,1275774
THA,Asia,Thailand,September 2020,69799978.0,157,1,132811,788201,1227886,1437714
TJK,Asia,Tajikistan,April 2020,9537642.0,15,1,11906,169434,8982740,594742
TJK,Asia,Tajikistan,April 2021,9537642.0,0,0,230102,3869522,18915288,2340142
TJK,Asia,Tajikistan,August 2020,9537642.0,1174,8,328623,4866065,198683852,13501085
TJK,Asia,Tajikistan,August 2021,9537642.0,780,2,75653,1391320,14274639,1163805
TJK,Asia,Tajikistan,December 2020,9537642.0,1102,4,282915,4429602,108560790,7925340
TJK,Asia,Tajikistan,February 2021,9537642.0,0,0,235064,3805434,57687781,4660932
TJK,Asia,Tajikistan,January 2021,9537642.0,12,0,271303,4318697,85660668,6508552
TJK,Asia,Tajikistan,July 2020,9537642.0,1509,8,340236,4976969,221583975,14917873
TJK,Asia,Tajikistan,July 2021,9537642.0,1583,31,203491,3671158,13194863,793815
TJK,Asia,Tajikistan,June 2020,9537642.0,1970,5,340319,4922018,236240073,15785623
TJK,Asia,Tajikistan,June 2021,9537642.0,191,0,207986,3658329,3706256,451654
TJK,Asia,Tajikistan,March 2021,9537642.0,0,0,249199,4107622,42076563,3812083
TJK,Asia,Tajikistan,May 2020,9537642.0,3915,49,363089,5195200,266645508,17705747
TJK,Asia,Tajikistan,May 2021,9537642.0,0,0,226345,3889390,3128818,1025847
TJK,Asia,Tajikistan,November 2020,9537642.0,1177,4,284848,4392308,126862795,9018655
TJK,Asia,Tajikistan,October 2020,9537642.0,1248,6,305769,4647833,153622322,10713210
TJK,Asia,Tajikistan,September 2020,9537642.0,1186,8,306962,4603499,170470731,11716594
TKL,Oceania,Tokelau,August 2021,1350.0,280,2,2988,366825,1883,202321
TKL,Oceania,Tokelau,July 2021,1350.0,5001,31,50948,5869372,17585,3657170
TKL,Oceania,Tokelau,June 2021,1350.0,1879,10,18293,1966925,1021,1388620
TKM,Asia,Turkmenistan,April 2021,6031187.0,22171,138,188807,1793916,32240,9753
TLS,Asia,Timor,April 2020,1318442.0,23,4117,2000620,16840609,477255833,135896262
TLS,Asia,Timor,April 2021,1318442.0,1672,14,416560,12910452,4261021,13270491
TLS,Asia,Timor,August 2020,1318442.0,3,2800,1517946,16038969,326994758,97899072
TLS,Asia,Timor,August 2021,1318442.0,972,3,20887,4677487,3753055,1306950
TLS,Asia,Timor,December 2020,1318442.0,14,1350,970833,14681539,161503399,55545588
TLS,Asia,Timor,February 2021,1318442.0,43,570,631820,12652738,71748611,31199607
TLS,Asia,Timor,January 2021,1318442.0,26,981,831813,14336620,119452316,44783634
TLS,Asia,Timor,July 2020,1318442.0,0,3167,1656971,16383892,369045842,108661025
TLS,Asia,Timor,July 2021,1318442.0,1676,3,51381,12322726,7624360,1701705
TLS,Asia,Timor,June 2020,1318442.0,0,3415,1735882,16183788,397179369,115402641
TLS,Asia,Timor,June 2021,1318442.0,2228,7,151829,12253631,3886201,337862
TLS,Asia,Timor,March 2020,1318442.0,1,1449,695804,5685320,167836804,47538494
TLS,Asia,Timor,March 2021,1318442.0,491,280,567225,13680157,39419609,24301212
TLS,Asia,Timor,May 2020,1318442.0,0,3892,1930525,17062607,451791522,129837767
TLS,Asia,Timor,May 2021,1318442.0,4718,13,293663,13001442,1536803,3359657
TLS,Asia,Timor,November 2020,1318442.0,0,1656,1071880,14536353,196331844,64000605
TLS,Asia,Timor,October 2020,1318442.0,2,2075,1244392,15360255,244249078,76722329
TLS,Asia,Timor,September 2020,1318442.0,1,2357,1336614,15193174,276408309,84494226
TON,Oceania,Tonga,April 2021,105697.0,1447,11,15785,1991874,48557,1039907
TON,Oceania,Tonga,August 2021,105697.0,8,2,1085,291452,57667,36098
TON,Oceania,Tonga,July 2021,105697.0,784,31,21460,4701091,890532,451764
TON,Oceania,Tonga,June 2021,105697.0,1945,30,29056,4877855,770756,1261809
TON,Oceania,Tonga,May 2021,105697.0,3234,31,38589,5379806,413837,2267301
TTO,North America,Trinidad and Tobago,April 2020,1399491.0,29,5,7042,4005681,779727,516735
TTO,North America,Trinidad and Tobago,April 2021,1399491.0,2798,27,23676,107509,535799,30522
TTO,North America,Trinidad and Tobago,August 2020,1399491.0,1590,14,15771,2776210,482639,365341
TTO,North America,Trinidad and Tobago,August 2021,1399491.0,2396,89,24894,126448,4957756,2649031
TTO,North America,Trinidad and Tobago,December 2020,1399491.0,481,7,35530,1418780,160882,197408
TTO,North America,Trinidad and Tobago,February 2021,1399491.0,149,5,12512,673472,15632,103085
TTO,North America,Trinidad and Tobago,January 2021,1399491.0,414,7,12465,1073862,79120,154737
TTO,North America,Trinidad and Tobago,July 2020,1399491.0,39,0,2307,3121133,564397,408010
TTO,North America,Trinidad and Tobago,July 2021,1399491.0,6018,223,33831,280967,8357221,4773591
TTO,North America,Trinidad and Tobago,June 2020,1399491.0,13,0,1277,3348860,624038,435479
TTO,North America,Trinidad and Tobago,June 2021,1399491.0,8884,352,49810,206698,4811780,904196
TTO,North America,Trinidad and Tobago,March 2020,1399491.0,87,14,8138,2558463,504591,329224
TTO,North America,Trinidad and Tobago,March 2021,1399491.0,313,3,15789,417398,80602,73526
